wilayah_kode,wilayah,tahun,PDRB,Perubahan Inventori,Net Ekspor,Pengeluaran Konsumsi Pemerintah,Pengeluaran Konsumsi LNPRT,Pembentukan Modal Tetap Bruto,Pengeluaran Konsumsi Rumah Tangga
6102,Bengkayang,2012,4548.96,58.05,-469.7,651.49,76.16,1510.56,2722.4
6102,Bengkayang,2013,5061.3,91.65,-516.94,725.31,89.87,1617.69,3053.71
6102,Bengkayang,2014,5564.06,58.29,-635.43,874.21,99.31,1820.61,3347.09
6102,Bengkayang,2015,6123.47,108.24,-698.31,992.01,103.49,2028.31,3589.73
6102,Bengkayang,2016,6724.04,78.79,-575.01,998.28,108.67,2190.24,3923.08
6102,Bengkayang,2017,7389.97,58.31,-476.79,1046.67,120.53,2329.59,4311.66
6102,Bengkayang,2018,7999.8,50.26,-501.0,1131.55,136.41,2515.6,4666.98
6102,Bengkayang,2019,8645.0,37.01,-502.58,1205.73,154.91,2698.6,5051.35
6102,Bengkayang,2020,8672.73,15.06,-332.27,1166.15,157.77,2630.66,5035.37
6102,Bengkayang,2021,9318.53,16.96,-271.98,1231.25,168.07,2845.01,5329.22
6102,Bengkayang,2022,10322.51,17.88,-179.76,1260.81,188.19,3185.56,5849.82
6102,Bengkayang,2023,11146.31,14.16,-375.99,1444.0,212.47,3686.34,6165.32
6102,Bengkayang,2024,12237.93,365.53,-501.55,1548.36,235.72,3965.73,6624.14
6103,Landak,2010,4489.72,221.5,-261.74,673.68,57.97,1172.87,2625.43
6103,Landak,2011,4966.85,329.68,-493.23,751.19,65.61,1385.74,2927.86
6103,Landak,2012,5505.4,112.78,-393.86,789.52,74.34,1625.02,3297.61
6103,Landak,2013,6094.27,177.84,-517.08,904.82,81.29,1773.18,3674.21
6103,Landak,2014,6715.82,139.27,-522.45,1033.12,99.96,1963.0,4002.92
6103,Landak,2015,7446.56,153.27,-524.25,1143.51,111.42,2150.85,4411.75
6103,Landak,2016,8193.7,129.7,-350.71,1121.1,98.57,2312.61,4882.44
6103,Landak,2017,8963.78,170.32,-334.23,1314.99,112.6,2449.59,5250.51
6103,Landak,2018,9748.3,351.79,-302.92,1398.6,122.99,2592.21,5585.64
6103,Landak,2019,10546.9,494.61,-370.09,1596.49,137.83,2720.26,5967.8
6103,Landak,2020,10739.19,627.61,-295.72,1601.97,136.0,2668.73,6000.59
6103,Landak,2021,11614.17,658.58,134.23,1672.05,143.2,2781.76,6224.35
6103,Landak,2022,12775.86,578.95,336.81,1741.86,161.28,3165.37,6791.61
6103,Landak,2023,13684.3,542.11,-8.03,1973.1,191.22,3595.92,7389.99
6103,Landak,2024,14967.02,554.63,-78.82,2163.15,217.81,3945.57,8164.68
6104,Mempawah,2010,3310.82,29.84,-215.54,669.21,16.39,808.22,2002.7
6104,Mempawah,2011,3622.93,83.03,-304.43,721.97,17.4,898.56,2206.39
6104,Mempawah,2012,3983.55,35.08,-397.67,804.19,18.48,1046.32,2477.14
6104,Mempawah,2013,4449.08,37.48,-386.01,880.64,19.79,1129.43,2767.74
6104,Mempawah,2014,5039.96,39.98,-420.01,998.31,22.34,1275.6,3123.74
6104,Mempawah,2015,5667.62,44.19,-448.35,1103.34,23.84,1449.9,3494.69
6104,Mempawah,2016,6320.31,45.25,-434.83,1183.45,24.69,1627.7,3874.05
6104,Mempawah,2017,6968.92,74.29,-434.12,1309.23,28.25,1776.74,4214.52
6104,Mempawah,2018,7603.86,-8.71,-321.13,1442.4,30.32,1928.61,4532.37
6104,Mempawah,2019,8298.15,31.27,-360.33,1591.72,33.38,2143.33,4858.78
6104,Mempawah,2020,8545.29,-1.03,-347.69,1650.74,33.78,2171.07,5038.42
6104,Mempawah,2021,9084.51,3.92,-175.28,1665.25,35.07,2285.07,5270.49
6104,Mempawah,2022,9955.62,-42.94,6.46,1640.15,38.08,2520.34,5793.52
6104,Mempawah,2023,11075.21,6.22,-69.9,1821.21,42.41,2970.57,6304.7
6104,Mempawah,2024,12512.59,11.47,-1856.89,2060.52,45.91,5449.75,6801.83
6105,Sanggau,2010,8738.51,103.56,-79.27,820.76,80.1,2842.44,4970.93
6105,Sanggau,2011,9908.92,160.68,-278.16,919.0,85.33,3416.76,5605.3
6105,Sanggau,2012,10929.84,74.11,-338.57,1003.15,96.08,3886.63,6208.43
6105,Sanggau,2013,11982.78,103.28,-763.58,1218.78,115.25,4364.48,6944.57
6105,Sanggau,2014,12910.78,96.61,-1052.61,1407.16,130.25,4659.41,7669.97
6105,Sanggau,2015,14013.18,388.72,-2105.79,1568.16,136.97,5372.25,8652.86
6105,Sanggau,2016,15472.5,310.4,-2060.13,1696.09,142.55,5995.36,9388.24
6105,Sanggau,2017,16897.89,117.78,-1788.4,1789.15,165.53,6464.89,10148.92
6105,Sanggau,2018,18119.16,-56.48,-1474.8,1835.91,196.68,6757.56,10860.3
6105,Sanggau,2019,19158.57,307.15,-2026.61,1959.2,227.56,7350.93,11340.35
6105,Sanggau,2020,19921.37,-920.83,29.51,1970.09,229.11,6926.49,11687.01
6105,Sanggau,2021,21678.77,-513.42,847.02,2036.11,242.91,7057.29,12008.85
6105,Sanggau,2022,23847.06,248.2,678.8,2105.27,268.29,7661.6,12884.91
6105,Sanggau,2023,24529.32,142.62,-984.74,2338.23,306.28,8844.63,13882.3
6105,Sanggau,2024,26523.74,742.47,-1578.75,2554.22,347.71,9710.47,14747.62
6106,Ketapang,2010,10585.71,87.59,1031.91,943.4,82.13,3174.41,5266.27
6106,Ketapang,2011,12463.37,146.55,1513.38,1050.91,90.64,3716.26,5945.62
6106,Ketapang,2012,13933.38,89.15,1779.56,1121.58,99.77,4276.36,6566.97
6106,Ketapang,2013,14844.24,41.99,1219.22,1305.81,114.44,4652.36,7510.42
6106,Ketapang,2014,15966.72,91.25,346.47,1488.1,125.06,5562.81,8353.03
6106,Ketapang,2015,17549.29,105.37,-852.03,1757.31,132.54,7134.53,9271.57
6106,Ketapang,2016,20021.15,155.24,91.17,1879.59,139.67,7639.28,10116.19
6106,Ketapang,2017,22495.91,203.86,884.97,2044.81,160.46,8344.87,10856.94
6106,Ketapang,2018,25000.29,246.05,1732.87,2217.03,181.86,8885.93,11736.55
6106,Ketapang,2019,27488.71,208.84,2487.28,2332.46,208.82,9701.19,12550.12
6106,Ketapang,2020,28105.9,-57.53,4189.8,2317.04,205.09,9023.73,12427.76
6106,Ketapang,2021,30911.32,-60.71,6122.84,2382.18,214.69,9294.93,12957.4
6106,Ketapang,2022,34313.99,-106.92,8002.51,2265.28,242.78,10068.94,13841.4
6106,Ketapang,2023,35249.16,700.47,6101.26,2524.01,269.23,11371.63,14282.56
6106,Ketapang,2024,39117.19,81.06,6274.12,2687.35,300.44,14436.98,15337.24
6107,Sintang,2010,6031.77,176.33,-697.67,834.01,72.03,2264.81,3382.26
6107,Sintang,2011,6716.47,198.2,-817.48,937.4,75.87,2589.78,3732.7
6107,Sintang,2012,7456.84,68.26,-867.54,979.89,81.21,2993.94,4201.06
6107,Sintang,2013,8398.19,107.87,-839.25,1082.94,97.31,3234.36,4714.97
6107,Sintang,2014,9294.69,93.32,-993.81,1249.57,103.45,3632.69,5209.47
6107,Sintang,2015,10216.11,119.27,-1124.4,1429.18,108.71,3999.19,5684.15
6107,Sintang,2016,11202.05,90.51,-932.06,1452.58,114.94,4274.58,6201.5
6107,Sintang,2017,12282.7,108.42,-1005.75,1582.18,132.71,4686.58,6778.57
6107,Sintang,2018,13385.82,148.66,-960.49,1758.94,154.5,4975.23,7308.98
6107,Sintang,2019,14681.42,306.52,-889.81,1973.27,179.86,5235.8,7875.78
6107,Sintang,2020,14711.07,594.27,-959.22,1986.23,181.07,5020.54,7888.18
6107,Sintang,2021,15749.08,728.46,-635.85,2097.44,188.02,5272.68,8098.31
6107,Sintang,2022,17330.4,680.99,-103.58,2110.26,198.74,5716.91,8727.09
6107,Sintang,2023,18586.86,456.06,-368.2,2370.96,229.4,6465.89,9432.75
6107,Sintang,2024,20484.66,406.94,-244.37,2617.99,258.92,7206.38,10238.79
6108,Kapuas Hulu,2010,4244.54,97.09,-462.21,782.63,18.11,1397.33,2411.58
6108,Kapuas Hulu,2011,4694.43,171.52,-782.93,898.95,19.12,1642.51,2745.27
6108,Kapuas Hulu,2012,5198.64,43.3,-701.24,899.67,20.44,1941.17,2995.3
6108,Kapuas Hulu,2013,5804.74,45.25,-685.56,1020.74,23.46,1994.69,3406.16
6108,Kapuas Hulu,2014,6379.79,64.22,-912.0,1157.03,25.65,2276.28,3768.62
6108,Kapuas Hulu,2015,7059.38,-268.75,-748.97,1384.35,27.35,2524.97,4140.43
6108,Kapuas Hulu,2016,7842.49,26.99,-729.01,1320.2,27.12,2710.68,4486.5
6108,Kapuas Hulu,2017,8678.12,29.18,-653.4,1439.44,29.82,2896.07,4937.01
6108,Kapuas Hulu,2018,9427.19,128.55,-803.34,1625.85,31.69,3091.79,5352.65
6108,Kapuas Hulu,2019,10205.7,202.22,-773.42,1813.0,34.55,3189.63,5739.71
6108,Kapuas Hulu,2020,10273.88,57.82,-435.92,1827.86,34.66,3059.96,5729.49
6108,Kapuas Hulu,2021,11071.94,172.24,-150.58,1925.03,36.48,3258.56,5830.21
6108,Kapuas Hulu,2022,12187.1,447.45,-78.04,1796.19,40.68,3478.41,6502.41
6108,Kapuas Hulu,2023,13144.36,487.76,-487.79,2106.35,47.35,3909.83,7080.86
6108,Kapuas Hulu,2024,14341.78,220.49,-288.62,2311.09,53.16,4270.45,7775.21
6109,Sekadau,2010,2582.49,28.04,-240.73,394.93,29.25,839.87,1531.13
6109,Sekadau,2011,2852.45,31.81,-274.67,442.64,32.56,925.72,1694.39
6109,Sekadau,2012,3158.08,34.51,-297.52,461.66,37.61,1037.2,1884.62
6109,Sekadau,2013,3517.99,37.72,-273.14,523.5,45.57,1096.42,2087.93
6109,Sekadau,2014,3911.83,41.5,-265.47,597.71,48.69,1208.57,2280.83
6109,Sekadau,2015,4338.99,48.24,-291.3,660.2,52.1,1380.6,2489.14
6109,Sekadau,2016,4808.58,49.31,-282.75,705.38,54.17,1562.57,2719.9
6109,Sekadau,2017,5314.82,56.06,-262.7,776.22,61.79,1715.23,2968.22
6109,Sekadau,2018,5856.92,66.6,-279.13,860.98,70.44,1888.96,3249.07
6109,Sekadau,2019,6432.29,79.6,-313.51,980.51,79.94,2034.23,3571.53
6109,Sekadau,2020,6568.79,74.4,-327.05,1029.42,81.7,2018.52,3691.8
6109,Sekadau,2021,7132.69,267.04,-222.23,1082.53,83.29,2121.04,3801.02
6109,Sekadau,2022,7884.13,291.57,-126.41,1037.52,91.38,2460.34,4129.74
6109,Sekadau,2023,8506.34,320.67,-429.11,1158.19,105.99,2887.6,4462.98
6109,Sekadau,2024,9431.98,137.26,-54.06,1296.31,118.67,2935.71,4998.09
6110,Melawi,2010,6176.54,123.39,-937.91,1354.93,72.01,948.99,2525.14
6111,Kayong Utara,2011,2005.85,11.5,-220.82,717.05,63.73,1301.29,1611.25
6112,Kubu Raya,2012,28930.52,2425.49,3370.48,2202.16,263.56,12267.36,12178.58
6171,Kota Pontianak,2021,38708.22,583.84,3007.88,5556.98,296.46,12295.41,17687.67
6172,Kota Singkawang,2010,4144.24,37.33,-213.46,555.08,71.91,1432.78,2260.6
6172,Kota Singkawang,2011,4653.2,60.22,-271.18,621.77,85.03,1638.42,2518.95
6172,Kota Singkawang,2012,5222.34,24.99,-400.68,622.96,113.51,2029.32,2832.22
6172,Kota Singkawang,2013,5888.55,45.45,-440.02,748.18,172.32,2174.05,3188.56
6172,Kota Singkawang,2014,6675.48,24.25,-417.2,894.85,210.54,2510.69,3452.35
6172,Kota Singkawang,2015,7486.61,19.43,-423.62,1009.61,218.79,2887.87,3774.52
6172,Kota Singkawang,2016,8223.24,35.83,-414.02,1068.53,236.33,3155.44,4141.13
6172,Kota Singkawang,2017,9013.05,53.41,-348.9,1152.16,266.05,3368.8,4521.52
6172,Kota Singkawang,2018,9691.39,55.7,-352.59,1237.06,294.21,3595.61,4861.39
6172,Kota Singkawang,2019,10228.39,56.56,-383.11,1310.9,314.32,3777.21,5152.51
6172,Kota Singkawang,2020,10126.22,45.33,-515.54,1378.02,315.29,3692.26,5210.87
6172,Kota Singkawang,2021,10877.85,-110.62,-73.43,1448.57,323.28,3884.41,5405.65
6172,Kota Singkawang,2022,11922.12,-35.14,-35.58,1434.96,352.09,4291.87,5913.92
6172,Kota Singkawang,2023,12899.27,115.11,-864.98,1579.6,395.97,4904.01,6769.54
6172,Kota Singkawang,2024,14015.4,95.72,-988.27,1768.7,426.62,5170.49,7542.15
6201,Kotawaringin Barat,2021,10306.88,35.28,1056.29,1191.82,289.54,9748.87,8616.5
6202,Kotawaringin Timur,2010,9686.96,97.52,201.69,788.52,87.82,4447.13,4064.28
6202,Kotawaringin Timur,2011,11246.83,95.17,412.21,888.13,101.48,5231.84,4517.99
6202,Kotawaringin Timur,2012,12427.34,107.42,181.62,978.99,117.32,6061.74,4980.26
6202,Kotawaringin Timur,2013,14006.21,113.67,532.49,1079.38,130.25,6662.45,5487.97
6202,Kotawaringin Timur,2014,15363.98,219.21,216.75,1171.77,154.65,7391.14,6210.45
6202,Kotawaringin Timur,2015,17292.45,228.67,633.26,1367.49,169.8,7979.71,6913.52
6202,Kotawaringin Timur,2016,19622.9,189.0,1372.1,1402.14,184.0,8776.12,7699.54
6202,Kotawaringin Timur,2017,22390.69,128.65,2554.08,1478.72,197.52,9447.43,8584.29
6202,Kotawaringin Timur,2018,24565.45,116.8,3177.89,1550.39,224.11,10157.0,9339.26
6202,Kotawaringin Timur,2019,26809.51,116.64,3687.15,1662.67,258.24,10906.0,10178.81
6202,Kotawaringin Timur,2020,26996.33,151.87,4080.48,1628.37,264.01,10477.15,10394.45
6202,Kotawaringin Timur,2021,29678.17,196.64,5265.33,1835.99,282.56,11168.77,10928.89
6202,Kotawaringin Timur,2022,33357.93,197.63,7662.43,1897.95,310.43,11884.07,11405.42
6202,Kotawaringin Timur,2023,34941.84,3.16,7082.12,2139.94,344.41,13322.75,12049.46
6202,Kotawaringin Timur,2024,37991.11,10.75,8222.17,2495.65,402.64,14026.89,12833.01
6203,Kapuas,2010,5963.91,81.29,-428.1,692.86,88.51,2303.48,3225.89
6203,Kapuas,2011,6830.4,71.71,-530.33,811.65,101.73,2812.81,3562.83
6203,Kapuas,2012,7660.46,11.66,-744.64,917.54,119.78,3351.54,4004.59
6203,Kapuas,2013,8546.91,58.7,-672.09,1007.81,137.85,3680.02,4334.61
6203,Kapuas,2014,9597.74,121.85,-779.35,1146.37,156.73,4141.92,4810.22
6203,Kapuas,2015,10757.1,128.06,-769.94,1252.25,175.54,4672.6,5298.58
6203,Kapuas,2016,12002.85,219.13,-591.45,1333.51,202.22,5042.23,5797.21
6203,Kapuas,2017,13561.47,245.73,20.36,1397.42,219.44,5403.2,6275.31
6203,Kapuas,2018,15177.56,248.46,261.1,1523.08,255.4,6117.03,6772.5
6203,Kapuas,2019,16616.84,317.55,352.11,1600.65,276.39,6638.32,7431.82
6203,Kapuas,2020,16565.14,311.28,24.3,1603.78,297.08,6571.22,7757.48
6203,Kapuas,2021,18695.94,151.41,1072.58,1748.74,331.52,7241.22,8150.47
6203,Kapuas,2022,22994.94,126.9,4795.55,1786.47,362.3,7371.47,8552.26
6203,Kapuas,2023,23974.42,-45.86,4855.65,1891.7,413.56,7866.68,8992.68
6203,Kapuas,2024,25168.57,150.85,3884.84,2184.05,522.76,8628.85,9797.21
6204,Barito Selatan,2010,2694.57,-15.99,-261.02,381.78,72.31,1170.54,1346.96
6204,Barito Selatan,2011,3158.62,54.96,-278.85,413.61,81.79,1412.9,1474.21
6204,Barito Selatan,2012,3439.09,42.29,-410.14,467.02,92.0,1622.94,1624.99
6204,Barito Selatan,2013,3767.77,29.56,-468.59,559.66,104.12,1766.38,1776.63
6204,Barito Selatan,2014,4079.56,62.24,-639.15,620.16,121.0,1953.0,1962.3
6204,Barito Selatan,2015,4443.05,129.45,-957.49,760.53,145.83,2179.51,2185.21
6204,Barito Selatan,2016,4889.19,115.89,-1028.1,787.56,159.33,2435.64,2418.88
6204,Barito Selatan,2017,5410.06,144.59,-991.96,816.27,175.77,2631.25,2634.13
6204,Barito Selatan,2018,5946.35,144.38,-1049.34,886.42,194.44,2919.13,2851.32
6204,Barito Selatan,2019,6369.13,195.1,-1245.63,943.98,220.31,3199.29,3056.06
6204,Barito Selatan,2020,6277.92,274.42,-1764.41,970.86,258.82,3352.68,3185.55
6204,Barito Selatan,2021,6681.13,123.99,-1509.47,1025.41,275.78,3489.98,3275.44
6204,Barito Selatan,2022,8131.63,170.7,-458.94,1051.49,303.88,3546.34,3518.17
6204,Barito Selatan,2023,8481.24,-21.33,-759.86,1146.86,337.78,4020.0,3757.78
6204,Barito Selatan,2024,8898.71,81.27,-1249.02,1273.63,385.57,4332.19,4075.06
6205,Barito Utara,2010,4231.35,203.86,218.14,408.68,57.93,1749.66,1593.09
6205,Barito Utara,2011,4979.02,149.76,481.65,458.57,66.77,2068.46,1753.82
6205,Barito Utara,2012,5466.55,188.27,260.1,542.16,75.28,2436.73,1964.01
6205,Barito Utara,2013,6010.92,161.45,399.74,597.35,86.57,2620.26,2145.55
6205,Barito Utara,2014,6298.63,220.41,54.9,692.69,99.66,2831.46,2399.52
6205,Barito Utara,2015,6708.09,243.86,-258.24,825.71,114.98,3116.67,2665.11
6205,Barito Utara,2016,7358.81,252.53,-206.84,849.46,132.0,3371.78,2959.88
6205,Barito Utara,2017,8254.82,315.66,23.48,880.63,143.51,3644.11,3247.44
6205,Barito Utara,2018,9220.71,248.36,153.5,968.28,169.16,4121.5,3559.91
6205,Barito Utara,2019,9801.12,300.59,12.82,1025.17,192.59,4346.29,3923.67
6205,Barito Utara,2020,9391.71,297.71,-802.19,1030.06,202.77,4492.28,4171.08
6205,Barito Utara,2021,10565.23,160.48,120.84,1077.55,213.03,4661.33,4332.0
6205,Barito Utara,2022,14297.64,143.04,3301.72,1133.67,236.55,4847.23,4635.42
6205,Barito Utara,2023,14178.28,-26.35,2294.73,1227.01,259.79,5396.7,5026.4
6205,Barito Utara,2024,14039.32,96.25,934.94,1367.35,298.28,5794.41,5548.08
6206,Sukamara,2010,1665.77,-18.98,117.24,269.79,23.75,725.11,548.85
6206,Sukamara,2011,1879.6,-16.8,172.9,286.22,26.55,808.97,601.77
6206,Sukamara,2012,2090.48,22.67,112.96,322.05,29.78,937.76,665.26
6206,Sukamara,2013,2336.34,40.0,164.91,372.49,33.84,996.88,728.22
6206,Sukamara,2014,2619.75,46.33,211.03,415.08,38.25,1107.91,801.15
6206,Sukamara,2015,2884.82,49.29,262.47,411.04,43.17,1224.28,894.57
6206,Sukamara,2016,3205.1,-15.84,368.45,449.84,49.2,1349.73,1003.72
6206,Sukamara,2017,3579.97,-2.61,468.69,485.01,52.5,1464.38,1111.99
6206,Sukamara,2018,3876.16,-1.2,472.04,526.5,60.11,1613.7,1205.01
6206,Sukamara,2019,4193.48,-1.14,505.33,547.75,66.83,1745.56,1329.16
6206,Sukamara,2020,4421.5,-1.18,625.13,551.05,71.76,1779.03,1395.72
6206,Sukamara,2021,4943.67,0.38,901.49,579.55,76.12,1939.14,1447.0
6206,Sukamara,2022,5459.99,0.19,1172.26,608.74,78.94,2065.13,1534.73
6206,Sukamara,2023,5922.12,-0.03,1261.98,653.04,87.16,2258.06,1661.91
6206,Sukamara,2024,6497.9,-1.22,1500.98,725.25,102.1,2338.56,1832.22
6207,Lamandau,2010,2076.76,46.19,107.59,283.36,15.89,867.2,756.53
6207,Lamandau,2011,2371.7,39.69,159.03,319.12,17.02,1003.27,833.58
6207,Lamandau,2012,2725.29,42.6,205.34,365.84,18.48,1163.48,929.56
6207,Lamandau,2013,3033.85,35.05,257.05,396.51,21.05,1306.98,1017.21
6207,Lamandau,2014,3358.8,46.64,207.52,445.57,23.36,1527.96,1107.76
6207,Lamandau,2015,3661.34,35.89,140.87,503.36,25.46,1739.93,1215.82
6207,Lamandau,2016,4072.72,37.7,212.86,537.14,28.89,1908.2,1347.92
6207,Lamandau,2017,4524.35,47.38,367.32,561.17,31.02,2037.8,1479.66
6207,Lamandau,2018,5005.08,44.93,497.16,592.72,36.07,2246.5,1587.7
6207,Lamandau,2019,5489.94,61.21,602.21,623.87,41.04,2412.93,1748.68
6207,Lamandau,2020,5773.83,59.43,666.65,667.59,43.16,2460.35,1876.64
6207,Lamandau,2021,6566.59,51.54,1122.26,703.66,46.94,2677.94,1964.25
6207,Lamandau,2022,7315.94,43.39,1646.04,726.86,49.24,2789.01,2061.41
6207,Lamandau,2023,7518.74,-3.82,1541.3,748.57,55.59,2986.75,2190.36
6207,Lamandau,2024,8264.76,6.29,1809.64,810.17,64.31,3249.17,2325.18
6208,Seruyan,2010,3809.81,42.11,42.38,399.75,26.75,1728.39,1570.43
6208,Seruyan,2011,4278.55,56.71,143.93,436.2,28.68,1883.6,1729.43
6208,Seruyan,2012,4724.42,77.83,111.16,465.23,31.24,2120.28,1918.68
6208,Seruyan,2013,5255.48,59.68,220.15,486.27,35.29,2327.15,2126.95
6208,Seruyan,2014,5772.76,88.41,280.22,555.74,40.48,2455.99,2351.92
6208,Seruyan,2015,6265.13,72.89,246.94,628.9,44.37,2675.91,2596.12
6208,Seruyan,2016,6909.31,67.96,373.92,662.57,48.4,2893.68,2862.78
6208,Seruyan,2017,7585.62,79.13,620.96,686.68,52.91,2962.76,3183.18
6208,Seruyan,2018,8061.83,69.51,488.62,744.39,59.32,3290.96,3409.02
6208,Seruyan,2019,8552.21,-23.6,463.82,752.95,67.19,3576.09,3715.76
6208,Seruyan,2020,8768.55,38.59,536.83,781.76,64.85,3534.51,3812.01
6208,Seruyan,2021,9890.07,40.81,993.05,877.56,69.4,3866.86,4042.39
6208,Seruyan,2022,10808.71,31.15,1677.62,887.92,75.3,3903.6,4233.12
6208,Seruyan,2023,11459.13,-7.11,1391.87,973.65,85.58,4448.87,4566.28
6208,Seruyan,2024,12608.29,31.74,1952.63,1011.38,93.73,4804.03,4714.78
6209,Katingan,2010,2932.76,-22.59,-648.47,493.21,29.45,1335.98,1745.17
6209,Katingan,2011,3358.62,-23.34,-634.41,520.72,32.93,1568.96,1893.76
6209,Katingan,2012,3820.64,-26.44,-681.61,579.59,38.83,1810.69,2099.59
6209,Katingan,2013,4305.17,-36.78,-658.92,633.08,44.99,2039.52,2283.29
6209,Katingan,2014,4874.32,-42.81,-754.66,784.14,54.49,2301.8,2531.36
6209,Katingan,2015,5481.0,28.92,-894.32,936.71,61.04,2556.21,2792.44
6209,Katingan,2016,6127.5,24.43,-1006.17,994.36,69.25,2907.7,3137.94
6209,Katingan,2017,6805.6,32.25,-1011.06,1092.75,75.16,3158.57,3457.92
6209,Katingan,2018,7526.2,26.74,-1152.62,1240.37,86.97,3566.25,3758.48
6209,Katingan,2019,8223.73,25.3,-1343.7,1337.03,99.34,3865.73,4240.05
6209,Katingan,2020,8297.24,-0.1,-1606.04,1337.95,110.23,3832.63,4622.57
6209,Katingan,2021,9040.86,1.59,-1526.97,1552.72,118.94,4069.29,4825.31
6209,Katingan,2022,9965.59,1.82,-1158.43,1588.8,132.48,4240.79,5160.13
6209,Katingan,2023,10755.9,-0.27,-1524.39,1760.24,148.57,4736.64,5635.11
6209,Katingan,2024,11675.81,-0.63,-1700.99,1972.31,170.74,5145.57,6088.81
6210,Pulang Pisau,2010,1935.89,-45.52,-579.44,399.0,17.64,985.15,1159.06
6210,Pulang Pisau,2011,2177.53,-49.76,-644.54,452.69,19.83,1118.23,1281.09
6210,Pulang Pisau,2012,2469.36,-54.31,-773.98,530.03,22.6,1322.41,1422.62
6210,Pulang Pisau,2013,2815.48,-58.12,-777.4,593.14,25.18,1479.9,1552.78
6210,Pulang Pisau,2014,3222.25,-66.87,-793.81,671.94,28.68,1659.88,1722.44
6210,Pulang Pisau,2015,3649.81,-56.84,-872.46,773.53,32.47,1876.61,1896.49
6210,Pulang Pisau,2016,4029.8,-38.99,-939.59,814.04,36.51,2065.21,2092.62
6210,Pulang Pisau,2017,4435.29,-18.67,-974.1,882.02,39.91,2225.41,2280.72
6210,Pulang Pisau,2018,4882.53,-12.06,-980.03,965.63,45.93,2425.23,2437.82
6210,Pulang Pisau,2019,5297.95,-10.43,-1041.07,1053.18,53.76,2583.58,2658.93
6210,Pulang Pisau,2020,5588.53,-9.08,-881.92,1073.04,56.84,2644.12,2705.54
6210,Pulang Pisau,2021,5969.7,-6.99,-844.46,1123.09,62.84,2776.11,2859.09
6210,Pulang Pisau,2022,6464.66,-5.83,-661.93,1168.27,69.54,2895.56,2999.04
6210,Pulang Pisau,2023,6996.13,-1.07,-654.58,1256.95,77.66,3140.93,3176.24
6210,Pulang Pisau,2024,7660.04,0.73,-735.19,1350.03,90.53,3474.55,3479.39
6211,Gunung Mas,2012,7173.23,303.52,-746.12,332.39,73.06,3145.46,2797.75
6212,Barito Timur,2022,7949.95,134.36,381.15,787.89,21.18,3954.69,1317.67
6213,Murung Raya,2010,3379.39,123.63,393.26,400.7,18.7,1122.67,1320.44
6213,Murung Raya,2011,4045.75,104.03,672.04,455.59,20.08,1344.01,1450.0
6213,Murung Raya,2012,4449.91,103.57,647.23,535.69,21.64,1571.52,1570.27
6213,Murung Raya,2013,4849.77,85.22,677.52,593.14,24.11,1721.52,1748.26
6213,Murung Raya,2014,5166.41,125.52,468.7,679.41,28.03,1928.24,1936.52
6213,Murung Raya,2015,5581.92,119.56,225.53,933.45,29.97,2151.63,2121.78
6213,Murung Raya,2016,6148.64,94.0,297.09,997.21,35.14,2356.23,2368.97
6213,Murung Raya,2017,6831.14,99.79,463.08,1072.21,40.46,2534.22,2621.39
6213,Murung Raya,2018,7612.05,91.81,659.85,1176.52,47.4,2790.74,2845.73
6213,Murung Raya,2019,8138.13,105.93,626.52,1251.98,54.41,2973.41,3125.87
6213,Murung Raya,2020,7762.81,105.23,18.56,1287.17,56.92,3021.63,3273.3
6213,Murung Raya,2021,8917.59,87.79,694.45,1388.83,59.44,3253.2,3433.88
6213,Murung Raya,2022,12998.61,108.95,4335.92,1417.94,64.4,3404.29,3667.11
6213,Murung Raya,2023,12448.86,-14.71,3105.57,1586.75,72.32,3775.6,3923.33
6213,Murung Raya,2024,11856.6,3.14,2117.08,1667.57,85.55,3877.83,4105.43
6271,Kota Palangka Raya,2021,5840.12,62.38,-3167.99,3658.02,731.59,4243.27,4842.47
6301,Tanah Laut,2021,13241.24,175.39,2569.6,686.41,112.72,4083.81,7472.2
6302,Kota Baru,2010,11443.59,-36.88,5187.48,973.78,58.79,1967.99,3292.43
6302,Kota Baru,2011,13187.38,-21.36,6345.18,1063.58,63.0,2146.29,3590.68
6302,Kota Baru,2012,14219.69,12.0,6559.03,1257.34,69.32,2488.41,3833.59
6302,Kota Baru,2013,15424.85,11.48,7038.82,1413.92,78.44,2720.25,4161.93
6302,Kota Baru,2014,16993.76,10.71,7784.55,1520.65,95.94,2993.77,4588.14
6302,Kota Baru,2015,18235.34,4.91,8125.2,1695.11,107.01,3323.13,4979.98
6302,Kota Baru,2016,19489.36,-54.32,8678.04,1773.56,118.08,3583.74,5390.27
6302,Kota Baru,2017,21336.57,5.89,9721.41,1818.33,129.7,3832.81,5828.42
6302,Kota Baru,2018,22863.02,88.15,10284.13,1961.21,142.2,4141.29,6246.02
6302,Kota Baru,2019,24113.35,37.14,10510.09,2031.91,156.87,4584.64,6792.7
6302,Kota Baru,2020,23957.05,5.12,10284.46,2024.21,155.13,4610.56,6877.58
6302,Kota Baru,2021,26492.46,6.7,12302.98,2194.74,161.04,4766.28,7060.71
6302,Kota Baru,2022,33266.53,-67.07,17793.83,2261.93,171.45,5171.84,7934.55
